pickup_location_id,hour,day_of_week,is_weekend,ride_count
224,21,4,0,7
224,21,5,1,7
224,21,6,1,3
224,22,0,0,2
224,22,1,0,4
224,22,2,0,4
224,22,3,0,11
224,22,5,1,12
224,22,6,1,4
224,23,0,0,2
224,23,1,0,3
224,23,2,0,2
224,23,3,0,4
224,23,4,0,5
224,23,5,1,12
224,23,6,1,5
225,0,5,1,1
225,2,5,1,1
225,3,5,1,1
225,4,1,0,1
225,4,4,0,1
225,4,6,1,2
225,5,3,0,1
225,5,4,0,2
225,6,0,0,1
225,6,1,0,5
225,6,2,0,5
225,6,3,0,1
225,6,4,0,2
225,7,0,0,3
225,7,1,0,5
225,7,2,0,3
225,7,3,0,5
225,7,4,0,1
225,7,5,1,1
225,7,6,1,2
225,8,0,0,2
225,8,1,0,2
225,8,2,0,4
225,8,3,0,2
225,8,4,0,2
225,9,0,0,2
225,9,1,0,4
225,9,2,0,1
225,9,3,0,1
225,9,4,0,1
225,9,6,1,2
225,10,0,0,1
225,10,2,0,4
225,10,3,0,5
225,10,4,0,2
225,10,6,1,2
225,11,1,0,1
225,11,2,0,2
225,11,3,0,5
225,11,4,0,4
225,12,1,0,1
225,12,2,0,2
225,12,3,0,1
225,12,4,0,3
225,13,1,0,1
225,13,2,0,2
225,13,3,0,1
225,13,4,0,1
225,13,6,1,2
225,14,0,0,1
225,14,1,0,1
225,14,3,0,2
225,14,4,0,1
225,14,5,1,2
225,14,6,1,2
225,15,0,0,1
225,15,3,0,2
225,15,4,0,2
225,15,5,1,1
225,16,1,0,1
225,16,2,0,1
225,16,3,0,1
225,16,6,1,1
225,17,0,0,1
225,17,1,0,2
225,17,6,1,1
225,18,3,0,1
225,18,4,0,1
225,19,1,0,2
225,19,6,1,2
225,21,5,1,1
225,22,2,0,1
226,0,0,0,3
226,0,1,0,3
226,0,2,0,1
226,0,3,0,2
226,0,5,1,3
226,0,6,1,6
226,1,1,0,1
226,1,2,0,2
226,1,4,0,1
226,1,5,1,1
226,1,6,1,2
226,2,4,0,1
226,2,5,1,3
226,2,6,1,3
226,3,0,0,2
226,3,1,0,1
226,3,3,0,1
226,3,4,0,1
226,3,5,1,1
226,3,6,1,3
226,4,0,0,1
226,4,1,0,2
226,4,2,0,2
226,4,4,0,1
226,4,5,1,2
226,5,0,0,2
226,5,1,0,2
226,5,3,0,4
226,5,4,0,1
226,5,5,1,2
226,6,0,0,3
226,6,1,0,8
226,6,2,0,6
226,6,3,0,1
226,6,4,0,10
226,6,5,1,5
226,7,0,0,9
226,7,1,0,8
226,7,2,0,3
226,7,3,0,2
226,7,4,0,7
226,7,5,1,7
226,7,6,1,4
226,8,0,0,7
226,8,1,0,6
226,8,2,0,6
226,8,3,0,8
226,8,4,0,7
226,8,5,1,5
226,8,6,1,7
226,9,0,0,7
226,9,1,0,5
226,9,2,0,5
226,9,3,0,7
226,9,4,0,3
226,9,5,1,12
226,9,6,1,7
226,10,0,0,3
226,10,1,0,1
226,10,2,0,2
226,10,3,0,3
226,10,4,0,3
226,10,5,1,9
226,10,6,1,2
226,11,0,0,10
226,11,1,0,2
226,11,2,0,2
226,11,3,0,4
226,11,4,0,7
226,11,5,1,8
226,11,6,1,7
226,12,0,0,5
226,12,1,0,2
226,12,2,0,4
226,12,3,0,5
226,12,4,0,3
226,12,5,1,5
226,12,6,1,6
226,13,0,0,8
226,13,1,0,1
226,13,2,0,6
226,13,3,0,5
226,13,4,0,4
226,13,5,1,3
226,13,6,1,8
226,14,0,0,6
226,14,1,0,3
226,14,2,0,3
226,14,3,0,4
226,14,4,0,8
226,14,5,1,1
226,14,6,1,5
226,15,0,0,3
226,15,1,0,2
226,15,2,0,8
226,15,3,0,1
226,15,4,0,3
226,15,5,1,1
226,15,6,1,4
226,16,0,0,5
226,16,1,0,6
226,16,2,0,4
226,16,3,0,9
226,16,4,0,8
226,16,5,1,13
226,16,6,1,5
226,17,0,0,1
226,17,1,0,2
226,17,2,0,6
226,17,3,0,7
226,17,5,1,9
226,17,6,1,5
226,18,2,0,4
226,18,3,0,1
226,18,4,0,3
226,18,5,1,7
226,18,6,1,2
226,19,0,0,7
226,19,1,0,4
226,19,2,0,3
226,19,3,0,2
226,19,4,0,4
226,19,5,1,5
226,19,6,1,5
226,20,0,0,2
226,20,1,0,1
226,20,2,0,2
226,20,3,0,1
226,20,4,0,1
226,20,5,1,5
226,20,6,1,4
226,21,0,0,2
226,21,1,0,2
226,21,2,0,5
226,21,3,0,3
226,21,4,0,1
226,21,5,1,4
226,21,6,1,4
226,22,1,0,1
226,22,2,0,4
226,22,3,0,1
226,22,4,0,2
226,22,5,1,6
226,22,6,1,7
226,23,0,0,3
226,23,1,0,4
226,23,2,0,3
226,23,3,0,3
226,23,4,0,2
226,23,5,1,4
226,23,6,1,6
227,2,3,0,1
227,3,2,0,1
227,5,2,0,1
227,6,1,0,1
227,6,4,0,1
227,7,0,0,1
227,8,2,0,1
227,10,3,0,2
227,13,2,0,1
227,13,4,0,1
227,14,1,0,1
227,14,3,0,1
227,14,4,0,1
227,15,0,0,1
227,16,4,0,1
227,17,2,0,2
227,18,2,0,1
228,2,0,0,1
228,3,5,1,1
228,4,0,0,1
228,4,2,0,1
228,5,0,0,1
228,6,2,0,1
228,7,0,0,1
228,7,2,0,1
228,7,3,0,2
228,8,0,0,2
228,8,3,0,1
228,8,4,0,1
228,8,6,1,1
228,10,0,0,1
228,10,4,0,1
228,10,5,1,1
228,11,2,0,1
228,11,3,0,2
228,11,5,1,1
228,11,6,1,1
228,12,3,0,1
228,13,2,0,1
228,13,6,1,1
228,14,1,0,1
228,14,3,0,1
228,15,3,0,2
228,16,4,0,1
228,17,0,0,1
228,17,1,0,2
228,17,2,0,1
228,18,1,0,1
228,21,2,0,1
228,21,3,0,2
229,0,0,0,32
229,0,1,0,18
229,0,2,0,32
229,0,3,0,40
229,0,4,0,40
229,0,5,1,92
229,0,6,1,81
229,1,0,0,26
229,1,1,0,11
229,1,2,0,3
229,1,3,0,19
229,1,4,0,36
229,1,5,1,45
229,1,6,1,69
229,2,0,0,16
229,2,1,0,7
229,2,2,0,6
229,2,3,0,9
229,2,4,0,22
229,2,5,1,33
229,2,6,1,38
229,3,0,0,8
229,3,1,0,4
229,3,2,0,7
229,3,3,0,6
229,3,4,0,6
229,3,5,1,20
229,3,6,1,25
229,4,0,0,6
229,4,1,0,6
229,4,2,0,3
229,4,3,0,10
229,4,4,0,6
229,4,5,1,25
229,4,6,1,19
229,5,0,0,10
229,5,1,0,10
229,5,2,0,20
229,5,3,0,18
229,5,4,0,21
229,5,5,1,8
229,5,6,1,9
229,6,0,0,35
229,6,1,0,60
229,6,2,0,39
229,6,3,0,52
229,6,4,0,26
229,6,5,1,23
229,6,6,1,16
229,7,0,0,101
229,7,1,0,114
229,7,2,0,138
229,7,3,0,131
229,7,4,0,108
229,7,5,1,43
229,7,6,1,39
229,8,0,0,117
229,8,1,0,213
229,8,2,0,172
229,8,3,0,206
229,8,4,0,163
229,8,5,1,64
229,8,6,1,67
229,9,0,0,141
229,9,1,0,180
229,9,2,0,164
229,9,3,0,192
229,9,4,0,176
229,9,5,1,130
229,9,6,1,84
229,10,0,0,143
229,10,1,0,185
229,10,2,0,192
229,10,3,0,173
229,10,4,0,168
229,10,5,1,140
229,10,6,1,150
229,11,0,0,142
229,11,1,0,156
229,11,2,0,189
229,11,3,0,167
229,11,4,0,149
229,11,5,1,159
229,11,6,1,138
229,12,0,0,150
229,12,1,0,190
229,12,2,0,180
229,12,3,0,199
229,12,4,0,169
229,12,5,1,174
229,12,6,1,159
229,13,0,0,141
229,13,1,0,163
229,13,2,0,189
229,13,3,0,183
229,13,4,0,143
229,13,5,1,178
229,13,6,1,164
229,14,0,0,131
229,14,1,0,174
229,14,2,0,173
229,14,3,0,159
229,14,4,0,160
229,14,5,1,175
229,14,6,1,135
229,15,0,0,138
229,15,1,0,143
229,15,2,0,152
229,15,3,0,161
229,15,4,0,133
229,15,5,1,150
229,15,6,1,142
229,16,0,0,119
229,16,1,0,116
229,16,2,0,159
229,16,3,0,147
229,16,4,0,165
229,16,5,1,153
229,16,6,1,122
229,17,0,0,128
229,17,1,0,153
229,17,2,0,202
229,17,3,0,222
229,17,4,0,194
229,17,5,1,151
229,17,6,1,136
229,18,0,0,172
229,18,1,0,251
229,18,2,0,241
229,18,3,0,249
229,18,4,0,213
229,18,5,1,192
229,18,6,1,153
229,19,0,0,116
229,19,1,0,170
229,19,2,0,199
229,19,3,0,217
229,19,4,0,221
229,19,5,1,188
229,19,6,1,100
229,20,0,0,105
229,20,1,0,160
229,20,2,0,178
229,20,3,0,194
229,20,4,0,169
229,20,5,1,129
229,20,6,1,96
229,21,0,0,90
229,21,1,0,117
229,21,2,0,160
229,21,3,0,181
229,21,4,0,155
229,21,5,1,123
229,21,6,1,69
229,22,0,0,78
229,22,1,0,87
229,22,2,0,96
229,22,3,0,128
229,22,4,0,142
229,22,5,1,139
229,22,6,1,70
229,23,0,0,37
229,23,1,0,59
229,23,2,0,53
229,23,3,0,94
229,23,4,0,114
229,23,5,1,116
229,23,6,1,47
230,0,0,0,51
230,0,1,0,64
230,0,2,0,101
230,0,3,0,116
230,0,4,0,176
230,0,5,1,223
230,0,6,1,260
230,1,0,0,40
230,1,1,0,32
230,1,2,0,39
230,1,3,0,46
230,1,4,0,69
230,1,5,1,120
230,1,6,1,149
230,2,0,0,18
230,2,1,0,19
230,2,2,0,27
230,2,3,0,24
230,2,4,0,39
230,2,5,1,78
230,2,6,1,64
230,3,0,0,28
230,3,1,0,13
230,3,2,0,20
230,3,3,0,16
230,3,4,0,33
230,3,5,1,49
230,3,6,1,69
230,4,0,0,31
230,4,1,0,20
230,4,2,0,23
230,4,3,0,28
230,4,4,0,35
230,4,5,1,35
230,4,6,1,51
230,5,0,0,28
230,5,1,0,19
230,5,2,0,28
230,5,3,0,34
230,5,4,0,36
230,5,5,1,22
230,5,6,1,52
230,6,0,0,58
230,6,1,0,44
230,6,2,0,48
230,6,3,0,50
230,6,4,0,42
230,6,5,1,31
230,6,6,1,49
230,7,0,0,70
230,7,1,0,88
230,7,2,0,103
230,7,3,0,100
230,7,4,0,76
230,7,5,1,50
230,7,6,1,78
230,8,0,0,142
230,8,1,0,124
230,8,2,0,161
230,8,3,0,161
230,8,4,0,148
230,8,5,1,106
230,8,6,1,130
230,9,0,0,162
230,9,1,0,195
230,9,2,0,200
230,9,3,0,199
230,9,4,0,179
230,9,5,1,168
230,9,6,1,202
230,10,0,0,192
230,10,1,0,170
230,10,2,0,197
230,10,3,0,200
230,10,4,0,232
230,10,5,1,229
230,10,6,1,227
230,11,0,0,220
230,11,1,0,223
230,11,2,0,227
230,11,3,0,246
230,11,4,0,201
230,11,5,1,243
230,11,6,1,287
230,12,0,0,199
230,12,1,0,202
230,12,2,0,269
230,12,3,0,246
230,12,4,0,213
230,12,5,1,263
230,12,6,1,245
230,13,0,0,193
230,13,1,0,225
230,13,2,0,252
230,13,3,0,260
230,13,4,0,199
230,13,5,1,261
230,13,6,1,199
230,14,0,0,205
230,14,1,0,252
230,14,2,0,283
230,14,3,0,256
230,14,4,0,247
230,14,5,1,229
230,14,6,1,224
230,15,0,0,205
230,15,1,0,253
230,15,2,0,308
230,15,3,0,278
230,15,4,0,257
230,15,5,1,267
230,15,6,1,257
230,16,0,0,224
230,16,1,0,263
230,16,2,0,401
230,16,3,0,371
230,16,4,0,310
230,16,5,1,473
230,16,6,1,301
230,17,0,0,307
230,17,1,0,400
230,17,2,0,433
230,17,3,0,405
230,17,4,0,349
230,17,5,1,358
230,17,6,1,374
230,18,0,0,360
230,18,1,0,456
230,18,2,0,489
230,18,3,0,459
230,18,4,0,344
230,18,5,1,347
230,18,6,1,302
230,19,0,0,289
230,19,1,0,406
230,19,2,0,456
230,19,3,0,429
230,19,4,0,320
230,19,5,1,296
230,19,6,1,189
230,20,0,0,247
230,20,1,0,362
230,20,2,0,446
230,20,3,0,369
230,20,4,0,259
230,20,5,1,260
230,20,6,1,173
230,21,0,0,280
230,21,1,0,568
230,21,2,0,447
230,21,3,0,518
230,21,4,0,415
230,21,5,1,323
230,21,6,1,252
230,22,0,0,213
230,22,1,0,396
230,22,2,0,536
230,22,3,0,462
230,22,4,0,503
230,22,5,1,595
230,22,6,1,186
230,23,0,0,104
230,23,1,0,226
230,23,2,0,257
230,23,3,0,308
230,23,4,0,373
230,23,5,1,377
230,23,6,1,98
231,0,0,0,20
231,0,1,0,12
231,0,2,0,26
231,0,3,0,33
231,0,4,0,53
231,0,5,1,106
231,0,6,1,127
231,1,0,0,23
231,1,1,0,3
231,1,2,0,7
231,1,3,0,20
231,1,4,0,41
231,1,5,1,130
231,1,6,1,119
231,2,0,0,19
231,2,1,0,1
231,2,2,0,8
231,2,3,0,18
231,2,4,0,24
231,2,5,1,78
231,2,6,1,81
231,3,0,0,16
231,3,1,0,4
231,3,2,0,5
231,3,3,0,15
231,3,4,0,20
231,3,5,1,56
231,3,6,1,62
231,4,0,0,7
231,4,1,0,1
231,4,2,0,6
231,4,3,0,4
231,4,4,0,7
231,4,5,1,23
231,4,6,1,31
231,5,0,0,7
231,5,1,0,2
231,5,2,0,3
231,5,3,0,2
231,5,4,0,8
231,5,5,1,2
231,5,6,1,3
231,6,0,0,9
231,6,1,0,13
231,6,2,0,12
231,6,3,0,13
231,6,4,0,10
231,6,5,1,3
231,6,6,1,3
231,7,0,0,56
231,7,1,0,59
231,7,2,0,54
231,7,3,0,52
231,7,4,0,43
231,7,5,1,9
231,7,6,1,13
231,8,0,0,45
231,8,1,0,72
231,8,2,0,79
231,8,3,0,92
231,8,4,0,68
231,8,5,1,24
231,8,6,1,15
231,9,0,0,56
231,9,1,0,79
231,9,2,0,85
231,9,3,0,83
231,9,4,0,61
231,9,5,1,37
231,9,6,1,37
231,10,0,0,80
231,10,1,0,84
231,10,2,0,68
231,10,3,0,84
231,10,4,0,73
231,10,5,1,49
231,10,6,1,62
231,11,0,0,68
231,11,1,0,81
231,11,2,0,99
231,11,3,0,113
231,11,4,0,72
231,11,5,1,96
231,11,6,1,66
231,12,0,0,71
231,12,1,0,91
231,12,2,0,104
231,12,3,0,105
231,12,4,0,80
231,12,5,1,101
231,12,6,1,81
231,13,0,0,89
231,13,1,0,82
231,13,2,0,110
231,13,3,0,93
231,13,4,0,92
231,13,5,1,119
231,13,6,1,100
231,14,0,0,95
231,14,1,0,111
231,14,2,0,103
231,14,3,0,102
231,14,4,0,101
231,14,5,1,104
231,14,6,1,70
231,15,0,0,85
231,15,1,0,111
231,15,2,0,112
231,15,3,0,113
231,15,4,0,106
231,15,5,1,120
231,15,6,1,84
231,16,0,0,110
231,16,1,0,117
231,16,2,0,128
231,16,3,0,143
231,16,4,0,134
231,16,5,1,110
231,16,6,1,77
231,17,0,0,114
231,17,1,0,144
231,17,2,0,173
231,17,3,0,178
231,17,4,0,151
231,17,5,1,113
231,17,6,1,89
231,18,0,0,112
231,18,1,0,149
231,18,2,0,184
231,18,3,0,218
231,18,4,0,150
231,18,5,1,109
231,18,6,1,78
231,19,0,0,94
231,19,1,0,155
231,19,2,0,161
231,19,3,0,181
231,19,4,0,150
231,19,5,1,127
231,19,6,1,78
231,20,0,0,84
231,20,1,0,125
231,20,2,0,159
231,20,3,0,181
231,20,4,0,133
231,20,5,1,115
231,20,6,1,62
231,21,0,0,66
231,21,1,0,110
231,21,2,0,135
231,21,3,0,156
231,21,4,0,100
231,21,5,1,102
231,21,6,1,41
231,22,0,0,53
231,22,1,0,64
231,22,2,0,127
231,22,3,0,145
231,22,4,0,115
231,22,5,1,122
231,22,6,1,35
231,23,0,0,31
231,23,1,0,49
231,23,2,0,71
231,23,3,0,111
231,23,4,0,131
231,23,5,1,140
231,23,6,1,23
232,0,0,0,5
232,0,1,0,3
232,0,2,0,3
232,0,3,0,3
232,0,4,0,6
232,0,5,1,20
232,0,6,1,30
232,1,0,0,6
232,1,1,0,1
232,1,2,0,2
232,1,3,0,2
232,1,4,0,5
232,1,5,1,18
232,1,6,1,12
232,2,0,0,5
232,2,1,0,1
232,2,3,0,1
232,2,4,0,3
232,2,5,1,18
232,2,6,1,11
232,3,0,0,2
232,3,1,0,1
232,3,4,0,1
232,3,5,1,12
232,3,6,1,9
232,4,0,0,1
232,4,2,0,2
232,4,3,0,1
232,4,4,0,1
232,4,5,1,11
232,4,6,1,7
232,5,0,0,1
232,5,3,0,1
232,5,5,1,3
232,6,0,0,2
232,6,2,0,2
232,6,3,0,5
232,6,4,0,3
232,6,5,1,2
232,6,6,1,2
232,7,0,0,1
232,7,2,0,1
232,7,3,0,2
232,7,4,0,5
232,7,6,1,1
232,8,0,0,4
232,8,1,0,6
232,8,2,0,5
232,8,3,0,5
232,8,4,0,3
232,8,5,1,3
232,9,0,0,2
232,9,1,0,8
232,9,2,0,5
232,9,3,0,2
232,9,4,0,3
232,9,5,1,3
232,9,6,1,3
232,10,0,0,5
232,10,1,0,3
232,10,2,0,3
232,10,3,0,5
232,10,4,0,3
232,10,5,1,2
232,10,6,1,5
232,11,0,0,4
232,11,1,0,8
232,11,2,0,7
232,11,3,0,6
232,11,4,0,7
232,11,5,1,5
232,11,6,1,3
232,12,0,0,14
232,12,1,0,6
232,12,2,0,6
232,12,3,0,5
232,12,4,0,10
232,12,5,1,12
232,12,6,1,7
232,13,0,0,11
232,13,1,0,5
232,13,2,0,4
232,13,3,0,6
232,13,4,0,4
232,13,5,1,7
232,13,6,1,10
232,14,0,0,8
232,14,1,0,3
232,14,2,0,7
232,14,3,0,5
232,14,4,0,3
232,14,5,1,7
232,14,6,1,7
232,15,0,0,10
232,15,1,0,7
232,15,2,0,6
232,15,3,0,9
232,15,4,0,8
232,15,5,1,5
232,15,6,1,7
232,16,0,0,3
232,16,1,0,3
232,16,2,0,4
232,16,3,0,6
232,16,4,0,5
232,16,5,1,11
232,16,6,1,12
232,17,0,0,3
232,17,1,0,5
232,17,2,0,8
232,17,3,0,6
232,17,4,0,12
232,17,5,1,7
232,17,6,1,8
232,18,0,0,3
232,18,1,0,9
232,18,2,0,10
232,18,3,0,9
232,18,4,0,7
232,18,5,1,9
232,18,6,1,10
232,19,0,0,2
232,19,1,0,4
232,19,2,0,4
232,19,3,0,11
232,19,4,0,12
232,19,5,1,7
232,19,6,1,5
232,20,0,0,3
232,20,1,0,4
232,20,2,0,12
232,20,3,0,8
232,20,4,0,9
232,20,5,1,14
232,20,6,1,6
232,21,0,0,3
232,21,1,0,6
232,21,2,0,8
232,21,3,0,13
232,21,4,0,9
232,21,5,1,11
232,21,6,1,5
232,22,0,0,4
232,22,1,0,4
232,22,2,0,9
232,22,3,0,7
232,22,4,0,12
232,22,5,1,16
232,22,6,1,8
232,23,0,0,1
232,23,1,0,3
232,23,2,0,6
232,23,3,0,9
232,23,4,0,16
232,23,5,1,15
232,23,6,1,5
233,0,0,0,6
233,0,1,0,11
233,0,2,0,15
233,0,3,0,10
233,0,4,0,29
233,0,5,1,43
233,0,6,1,39
233,1,0,0,6
233,1,1,0,4
233,1,2,0,6
233,1,3,0,12
233,1,4,0,11
233,1,5,1,23
233,1,6,1,25
233,2,0,0,11
233,2,1,0,1
233,2,2,0,4
233,2,3,0,5
233,2,4,0,10
233,2,5,1,9
233,2,6,1,16
233,3,0,0,5
233,3,1,0,2
233,3,2,0,2
233,3,3,0,5
233,3,4,0,10
233,3,5,1,7
233,3,6,1,10
233,4,0,0,5
233,4,1,0,3
233,4,2,0,8
233,4,3,0,5
233,4,4,0,6
233,4,5,1,10
233,4,6,1,11
233,5,0,0,11
233,5,1,0,5
233,5,2,0,9
233,5,3,0,14
233,5,4,0,11
233,5,5,1,11
233,5,6,1,10
233,6,0,0,22
233,6,1,0,25
233,6,2,0,26
233,6,3,0,27
233,6,4,0,28
233,6,5,1,13
233,6,6,1,12
233,7,0,0,59
233,7,1,0,59
233,7,2,0,63
233,7,3,0,67
233,7,4,0,53
233,7,5,1,29
233,7,6,1,25
233,8,0,0,87
233,8,1,0,90
233,8,2,0,112
233,8,3,0,88
233,8,4,0,79
233,8,5,1,58
233,8,6,1,41
233,9,0,0,75
233,9,1,0,115
233,9,2,0,97
233,9,3,0,94
233,9,4,0,87
233,9,5,1,64
233,9,6,1,77
233,10,0,0,82
233,10,1,0,91
233,10,2,0,125
233,10,3,0,116
233,10,4,0,117
233,10,5,1,95
233,10,6,1,88
233,11,0,0,95
233,11,1,0,100
233,11,2,0,109
233,11,3,0,113
233,11,4,0,95
233,11,5,1,89
233,11,6,1,89
233,12,0,0,94
233,12,1,0,100
233,12,2,0,98
233,12,3,0,135
233,12,4,0,142
233,12,5,1,101
233,12,6,1,106
233,13,0,0,111
233,13,1,0,90
233,13,2,0,148
233,13,3,0,133
233,13,4,0,103
233,13,5,1,100
233,13,6,1,83
233,14,0,0,87
233,14,1,0,108
233,14,2,0,135
233,14,3,0,115
233,14,4,0,95
233,14,5,1,84
233,14,6,1,96
233,15,0,0,88
233,15,1,0,94
233,15,2,0,135
233,15,3,0,142
233,15,4,0,103
233,15,5,1,76
233,15,6,1,55
233,16,0,0,98
233,16,1,0,120
233,16,2,0,118
233,16,3,0,147
233,16,4,0,120
233,16,5,1,82
233,16,6,1,74
233,17,0,0,128
233,17,1,0,151
233,17,2,0,177
233,17,3,0,162
233,17,4,0,130
233,17,5,1,94
233,17,6,1,87
233,18,0,0,126
233,18,1,0,169
233,18,2,0,162
233,18,3,0,190
233,18,4,0,139
233,18,5,1,106
233,18,6,1,86
233,19,0,0,74
233,19,1,0,111
233,19,2,0,147
233,19,3,0,130
233,19,4,0,137
233,19,5,1,100
233,19,6,1,54
233,20,0,0,83
233,20,1,0,79
233,20,2,0,101
233,20,3,0,105
233,20,4,0,88
233,20,5,1,74
233,20,6,1,59
233,21,0,0,52
233,21,1,0,78
233,21,2,0,94
233,21,3,0,116
233,21,4,0,74
233,21,5,1,64
233,21,6,1,42
233,22,0,0,27
233,22,1,0,52
233,22,2,0,42
233,22,3,0,60
233,22,4,0,73
233,22,5,1,65
233,22,6,1,29
233,23,0,0,17
233,23,1,0,23
233,23,2,0,31
233,23,3,0,33
233,23,4,0,49
233,23,5,1,55
233,23,6,1,25
234,0,0,0,35
234,0,1,0,42
234,0,2,0,44
234,0,3,0,76
234,0,4,0,100
234,0,5,1,198
234,0,6,1,237
234,1,0,0,29
234,1,1,0,11
234,1,2,0,16
234,1,3,0,25
234,1,4,0,46
234,1,5,1,149
234,1,6,1,175
234,2,0,0,22
234,2,1,0,6
234,2,2,0,11
234,2,3,0,13
234,2,4,0,14
234,2,5,1,68
234,2,6,1,85
234,3,0,0,16
234,3,1,0,2
234,3,2,0,6
234,3,3,0,7
234,3,4,0,12
234,3,5,1,35
234,3,6,1,52
234,4,0,0,8
234,4,1,0,1
234,4,2,0,1
234,4,3,0,4
234,4,4,0,8
234,4,5,1,18
234,4,6,1,27
234,5,0,0,3
234,5,1,0,7
234,5,2,0,3
234,5,3,0,5
234,5,4,0,10
234,5,5,1,6
234,5,6,1,7
234,6,0,0,15
234,6,1,0,28
234,6,2,0,24
234,6,3,0,21
234,6,4,0,26
234,6,5,1,12
234,6,6,1,8
234,7,0,0,48
234,7,1,0,63
234,7,2,0,61
234,7,3,0,75
234,7,4,0,55
234,7,5,1,27
234,7,6,1,18
234,8,0,0,116
234,8,1,0,119
234,8,2,0,132
234,8,3,0,157
234,8,4,0,91
234,8,5,1,45
234,8,6,1,35
234,9,0,0,126
234,9,1,0,152
234,9,2,0,123
234,9,3,0,146
234,9,4,0,117
234,9,5,1,81
234,9,6,1,67
234,10,0,0,111
234,10,1,0,157
234,10,2,0,181
234,10,3,0,175
234,10,4,0,159
234,10,5,1,140
234,10,6,1,106
234,11,0,0,139
234,11,1,0,184
234,11,2,0,199
234,11,3,0,179
234,11,4,0,172
234,11,5,1,207
234,11,6,1,154
234,12,0,0,162
234,12,1,0,181
234,12,2,0,225
234,12,3,0,206
234,12,4,0,192
234,12,5,1,252
234,12,6,1,182
234,13,0,0,191
234,13,1,0,213
234,13,2,0,255
234,13,3,0,225
234,13,4,0,192
234,13,5,1,288
234,13,6,1,229
234,14,0,0,209
234,14,1,0,236
234,14,2,0,269
234,14,3,0,282
234,14,4,0,253
234,14,5,1,278
234,14,6,1,187
234,15,0,0,207
234,15,1,0,249
234,15,2,0,282
234,15,3,0,278
234,15,4,0,243
234,15,5,1,285
234,15,6,1,237
234,16,0,0,220
234,16,1,0,257
234,16,2,0,327
234,16,3,0,298
234,16,4,0,271
234,16,5,1,310
234,16,6,1,216
234,17,0,0,237
234,17,1,0,304
234,17,2,0,356
234,17,3,0,361
234,17,4,0,269
234,17,5,1,291
234,17,6,1,220
234,18,0,0,233
234,18,1,0,355
234,18,2,0,417
234,18,3,0,419
234,18,4,0,319
234,18,5,1,264
234,18,6,1,169
234,19,0,0,237
234,19,1,0,316
234,19,2,0,372
234,19,3,0,381
234,19,4,0,295
234,19,5,1,281
234,19,6,1,181
234,20,0,0,199
234,20,1,0,284
234,20,2,0,369
234,20,3,0,348
234,20,4,0,247
234,20,5,1,261
234,20,6,1,151
234,21,0,0,200
234,21,1,0,293
234,21,2,0,326
234,21,3,0,336
234,21,4,0,295
234,21,5,1,271
234,21,6,1,125
234,22,0,0,140
234,22,1,0,215
234,22,2,0,261
234,22,3,0,326
234,22,4,0,293
234,22,5,1,259
234,22,6,1,114
234,23,0,0,82
234,23,1,0,119
234,23,2,0,153
234,23,3,0,212
234,23,4,0,251
234,23,5,1,303
234,23,6,1,64
235,1,5,1,1
235,3,2,0,2
235,4,2,0,1
235,4,3,0,1
235,4,6,1,1
235,5,0,0,1
235,5,1,0,1
235,5,2,0,1
235,5,3,0,2
235,5,4,0,2
235,6,0,0,1
235,6,3,0,2
235,6,4,0,2
235,7,0,0,1
235,7,2,0,1
235,7,4,0,1
235,7,5,1,1
235,8,0,0,2
235,8,1,0,3
235,8,2,0,1
235,8,3,0,2
235,8,4,0,1
235,8,5,1,1
235,8,6,1,3
235,9,1,0,1
235,9,3,0,3
235,9,4,0,2
235,9,5,1,2
235,10,1,0,1
235,10,2,0,3
235,10,3,0,1
235,10,4,0,1
235,10,5,1,1
235,10,6,1,1
235,11,2,0,1
235,11,3,0,1
235,11,4,0,2
235,11,5,1,1
235,11,6,1,2
235,12,0,0,1
235,12,1,0,1
235,12,4,0,1
235,12,5,1,1
235,14,0,0,1
235,14,5,1,2
235,15,0,0,1
235,15,6,1,1
235,16,2,0,1
235,16,3,0,1
235,17,1,0,2
235,19,4,0,1
235,22,0,0,1
236,0,0,0,24
236,0,1,0,9
236,0,2,0,8
236,0,3,0,16
236,0,4,0,23
236,0,5,1,33
236,0,6,1,47
236,1,0,0,20
236,1,1,0,3
236,1,2,0,7
236,1,3,0,10
236,1,4,0,10
236,1,5,1,25
236,1,6,1,27
236,2,0,0,4
236,2,1,0,2
236,2,2,0,2
236,2,3,0,2
236,2,4,0,3
236,2,5,1,14
236,2,6,1,10
236,3,0,0,3
236,3,1,0,2
236,3,2,0,1
236,3,3,0,3
236,3,4,0,2
236,3,5,1,4
236,3,6,1,8
236,4,0,0,6
236,4,1,0,5
236,4,2,0,3
236,4,3,0,7
236,4,4,0,7
236,4,5,1,1
236,4,6,1,4
236,5,0,0,18
236,5,1,0,12
236,5,2,0,17
236,5,3,0,18
236,5,4,0,19
236,5,5,1,15
236,5,6,1,3
236,6,0,0,69
236,6,1,0,115
236,6,2,0,110
236,6,3,0,114
236,6,4,0,83
236,6,5,1,30
236,6,6,1,11
236,7,0,0,296
236,7,1,0,312
236,7,2,0,411
236,7,3,0,381
236,7,4,0,298
236,7,5,1,67
236,7,6,1,72
236,8,0,0,405
236,8,1,0,481
236,8,2,0,498
236,8,3,0,506
