svd_1,svd_2,color_group
0.08539459913103509,0.007244481216889856,Energy Drinks
0.37151640317329454,-0.17585817648860408,Not from Concentrate 100% Juice
0.08159359599071883,0.05103801060564374,other
0.040058310878481086,0.006252716824101054,Liquid Concentrates
0.37566957650665334,-0.14313956748633497,other
0.3750408712368102,-0.19409649433343268,Not from Concentrate 100% Juice
0.2965427836428649,-0.10738746524251579,other
0.11652462603669461,0.07844714105224117,other
0.16829942957404065,0.41546271855408984,Functional Bottled Water
0.030034718928633065,0.014957026295048113,RTD Coffee
0.045590890681747105,0.028082754397487725,other
0.3480635124166125,-0.17426046599738879,Not from Concentrate 100% Juice
0.08076796998000889,0.098891627399355,other
0.08337464843859006,0.061290107312682814,other
0.1554560468768515,0.24729673117835713,Functional Bottled Water
0.2521051041155946,-0.028893325886587485,Juice Drinks (up to 24% Juice)
0.24355327504533889,-0.09493877685223569,Juice Drinks (up to 24% Juice)
0.019176097283637065,0.010179985394162072,RTD Coffee
0.026749921580193993,0.011043297427382385,other
0.07205431755301048,0.0804150090740828,Liquid Concentrates
0.12361434689323837,0.06813568104567369,Other Non-Cola Carbonates
0.13958543486849279,0.3390504261673841,other
0.062066918678949305,0.014887580262984106,Liquid Concentrates
0.29657632159490366,-0.12410506962616717,Not from Concentrate 100% Juice
0.036010753846199804,0.01606313855865786,other
0.14227528617289137,0.3555581276025791,other
0.12445991770385967,0.2440554709082629,Functional Bottled Water
0.06795940761763955,0.16218185498112783,other
0.10190520178999773,0.06405905761403365,Other Non-Cola Carbonates
0.14325491672246127,0.26366432986089006,Functional Bottled Water
0.11651890653401446,0.04193571957858918,Other Non-Cola Carbonates
0.15303316004919626,0.3969835305256337,other
0.07048473803162711,0.023156610888794095,Powder Concentrates
0.40974706797622584,-0.20936885506244454,Not from Concentrate 100% Juice
0.08284297230325188,0.0774498936539849,Other Non-Cola Carbonates
0.21115575241577866,0.5172076116133454,other
0.14944716349796203,0.37460997494721765,other
0.06850675673152326,0.0234825067417931,Powder Concentrates
0.05525633775533799,0.0339670407283189,Liquid Concentrates
0.39714072934133754,-0.209897694377389,Not from Concentrate 100% Juice
0.32677027844282913,-0.1527412176739267,Not from Concentrate 100% Juice
0.04173996525327666,-0.01181305735872453,other
0.3777834878727192,-0.20586913910862858,Not from Concentrate 100% Juice
0.31249682501185627,-0.1530061504919354,Not from Concentrate 100% Juice
0.13983922882530295,0.09643908275228212,Other Non-Cola Carbonates
0.11705217448226878,0.11682852504210196,Other Non-Cola Carbonates
0.021644944927705485,0.009858210040807228,RTD Coffee
0.19247463434704032,0.4658565757974935,Functional Bottled Water
0.02220970464570205,0.011512621509037526,RTD Coffee
0.13589697016555036,0.08667989856019316,Other Non-Cola Carbonates
0.3231471652999163,-0.1708976495973049,Not from Concentrate 100% Juice
0.3450824403315106,-0.16863580705831308,Not from Concentrate 100% Juice
0.04615894067403779,0.07132801076902227,other
0.1113817836329525,0.09226902326039159,Other Non-Cola Carbonates
0.3326946924739784,-0.17721595519339645,Not from Concentrate 100% Juice
0.1057421969171951,0.02701896281010454,other
0.12619084766317082,0.012329808484036755,Energy Drinks
0.11804685807040684,0.03658031836516809,Energy Drinks
0.18263553047546596,0.32790518826241966,Functional Bottled Water
0.11754865074202586,0.27588342284701683,other
0.15167774689461713,0.12179498191112031,Other Non-Cola Carbonates
0.06649109819373077,0.05428465118858769,other
0.08105780867412601,0.014498480521569735,other
0.037979880019590545,0.02068394447470283,RTD Coffee
0.0553591306399864,0.04144861170536189,Other Non-Cola Carbonates
0.052540461629064394,0.039110260600780045,other
0.06735952987696414,0.009147516305189986,Liquid Concentrates
0.09386648299645389,0.12755275445329275,other
0.1920430108511788,0.3275728709922578,other
0.1369947897341182,0.253640788260216,other
0.06466475810040904,0.02733823732947477,RTD Coffee
0.12685365356398207,0.05929559356361437,Energy Drinks
0.14343408448751713,0.11191096679958687,Other Non-Cola Carbonates
0.09254858342641066,-0.0026399698867749515,RTD Coffee
0.054824210927336706,0.04123743488300135,other
0.2629382781716483,-0.09408081913043063,Energy Drinks
0.2531060831813664,-0.13325645011953655,Not from Concentrate 100% Juice
0.06807784007157348,0.05037966063166241,Other Non-Cola Carbonates
0.10234805250953286,0.030318714158146454,other
0.07482312776307103,0.010230455075620377,Energy Drinks
0.0435584046236226,0.011937272089899592,Liquid Concentrates
0.05382187439711516,0.028567098862699692,other
0.03413640939567815,0.01809252629600562,RTD Coffee
0.36025038614316957,-0.17460553106803092,Not from Concentrate 100% Juice
0.06095844110026162,0.06596129908836217,Other Non-Cola Carbonates
0.14233201995784858,0.31664622728335073,Functional Bottled Water
0.04543180955681127,-0.005555875578072261,Powder Concentrates
0.16598782041209648,0.1051361263922268,other
0.1001802829837868,0.24914814901100799,other
0.15186251696666314,0.06311440185253299,Other Non-Cola Carbonates
0.26465230447534877,-0.1330564961169146,Not from Concentrate 100% Juice
0.2835005905154182,-0.1133797203863478,Juice Drinks (up to 24% Juice)
0.3227567865013079,-0.13897603443229353,Juice Drinks (up to 24% Juice)
0.31547882498607926,-0.1524302031902036,Not from Concentrate 100% Juice
0.2404875082631515,-0.09906843741045492,Juice Drinks (up to 24% Juice)
0.06219970429606748,0.020218981906798283,Powder Concentrates
0.05803930864025411,0.03961488539941137,other
0.10369208103321907,0.1029076664413347,Powder Concentrates
0.27404517583203963,-0.1452931204916868,Not from Concentrate 100% Juice
0.030847709150483366,0.015385229863513344,RTD Coffee
0.15128329300005317,0.2832087200378461,other
0.13607201936672084,0.08408264778104059,Other Non-Cola Carbonates
0.48794930817179005,-0.25892715203477423,Not from Concentrate 100% Juice
0.03295072324828283,-0.0016472135148647062,other
0.09485154729007951,0.07911424168153257,Other Non-Cola Carbonates
0.08348317547987216,0.04729586082494994,other
0.024483285594709074,0.011068251603207999,Powder Concentrates
0.3102483693162094,-0.15025361111438537,Not from Concentrate 100% Juice
0.07014337341107686,0.05413891794454516,Other Non-Cola Carbonates
0.19591740799334698,0.36087889951244684,other
0.09052140844272592,0.06374610295234429,Other Non-Cola Carbonates
0.38039976180847185,-0.15832382190289332,Juice Drinks (up to 24% Juice)
0.03553427028759096,0.022424379569018934,RTD Coffee
0.13623347307750258,0.2575964448620299,Functional Bottled Water
0.26996866126853036,-0.0978383128419273,Juice Drinks (up to 24% Juice)
0.08822206874860386,0.09503489451342638,other
0.24732930296975927,0.6400436954572422,other
0.2218590248596644,0.47808309269913113,Functional Bottled Water
0.04874768394865261,0.033886409251046364,other
0.06145237431506899,-0.0026487634760106664,other
0.06863557751989484,0.042439851343910984,Liquid Concentrates
0.026412534934057853,0.005925997256554775,other
0.2860688495067046,-0.1444711136626031,Not from Concentrate 100% Juice
0.12790772999221797,0.08394161595983528,Other Non-Cola Carbonates
0.12692068156457417,0.2748649918657152,Functional Bottled Water
0.0838352552106312,0.011357144254417457,Energy Drinks
0.05272651770576266,0.07954318899319432,other
0.019265766308645557,0.010275043662676146,RTD Coffee
0.12209514135207016,-0.0501754738456562,other
0.05679442079713568,-0.014401853999579528,other
0.06427718061807729,0.11089118533867867,other
0.1454032079387841,0.1203256654970922,Other Non-Cola Carbonates
0.09140871978551439,-0.005209610509582519,Energy Drinks
0.0811620984068405,0.0669366268293443,Other Non-Cola Carbonates
0.08830172401966947,0.04692036111044781,Other Non-Cola Carbonates
0.09830787527642276,0.08225662923614421,Other Non-Cola Carbonates
0.034255629446755156,0.016753564946732684,other
0.0607423508720098,0.013674560870558057,other
0.06430755496257315,0.07222138173623642,other
0.11686511069884656,0.29569459099744094,other
0.27718997623416775,-0.12467732140007146,other
0.04942334667927063,0.0209460324870965,Powder Concentrates
0.09460531142368757,0.005446191137068368,other
0.39502597313260934,-0.1823900811365729,Not from Concentrate 100% Juice
0.08428743692583064,0.030257103255058867,other
0.06716210730986999,0.008114024951259685,Energy Drinks
0.12118896425268708,0.061871246199368235,Energy Drinks
0.16123141126824958,0.3152069141106385,other
0.06056030287753966,0.05033979569805315,other
0.03262232650050735,0.012055544018708656,other
0.24765000986329347,0.5120367200190995,other
0.23682267635945323,-0.080188984361758,other
0.1838437261986651,0.30918649515760505,Functional Bottled Water
0.0957082865522668,0.07619732351066578,other
0.09485884776996051,0.05690843957909231,Other Non-Cola Carbonates
0.09048480123702889,0.05790248210978642,RTD Coffee
0.07452348970670998,0.04354227208488301,Other Non-Cola Carbonates
0.12625551415437758,0.11417981548499734,other
0.24339815296007497,-0.11921180237856821,Not from Concentrate 100% Juice
0.11067608714715026,0.0859663732049385,Other Non-Cola Carbonates
0.04058787855862388,0.026289216948836996,other
0.2902687272785166,-0.11843498595214537,Juice Drinks (up to 24% Juice)
0.14649645523112106,0.3581378618400755,other
0.15119703969086887,0.03253227676835946,Energy Drinks
0.11971671883469796,0.020391223452198397,other
0.05934759466005586,0.02308849578552521,RTD Coffee
0.062313497420412374,0.052357098781723475,Other Non-Cola Carbonates
0.06793598177972475,0.14900939687889375,other
0.062811005579566,0.08052736193755207,Liquid Concentrates
0.27254696703332076,-0.1322964127367474,Not from Concentrate 100% Juice
